material_uid,manufacturing_uid,city,asset_id,asset_name,asset_type,package_id,phase,bom_source,bom_ref,description,quantity_basis,make_buy_source,base_usd,cost_basis,traceability_required,evidence_required,material_status
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-004,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,B4,Weld consumables + shielding gas,set,SOURCE,2000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-005,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,B5,Shot blast + zinc-rich primer + cavity wax,set,SOURCE,4000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-006,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,T5,Na-ion under-seat pack (120 kWh usable / ~150 kWh nameplate),3,BID,45000,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-007,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,T6,BMS electronics (pack-level),3,BID,4500,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-008,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,T11,HV contactor + bus bar set,3,SOURCE,3000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-009,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,T18,"HV cable, bonding strap, and EMC filter set",3 cars,MAKE,12000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-010,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,E1,T-ECU/S board (2× RP2350 + CM5),2,BID,1200,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-011,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,E2,T-ECU/A board (CM5),2,BID,1500,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L3-001:rs-10-material-kit:MAT-012,samawah:SAM-RS-L3-001:rs-10-material-kit,samawah,SAM-RS-L3-001,line-3 trainset 001,rolling-stock,rs-10-material-kit,rolling-stock,rolling_stock_bom,E17,"Cable harness (pre-terminated, per car)",3,MAKE,9000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-001,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B1,"S355 RHS tube, underframe + side/roof frame",3.2 t,SOURCE,3000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-002,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B2,"S355 folded plate, bolsters/coupler pockets/brackets",2.0 t,SOURCE,2000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-003,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B3,"CNC cutting, drilling, fixture consumables",set,MAKE,6000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-004,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B4,Weld consumables + shielding gas,set,SOURCE,2000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-005,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B5,Shot blast + zinc-rich primer + cavity wax,set,SOURCE,4000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-006,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B22,Scharfenberg Type 10 end coupler + electric head,2,BID,8000,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-007,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B23,EN 15227 crash energy absorber / crush-can set,2,BID,4000,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-008,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B26,"Jacking, lifting, towing, and recovery fittings",set,MAKE,3000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-009,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,B29,"Articulation adapter-frame steel, anti-lift, and shim kit",2,MAKE,6000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-010,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G1,"Welded common bogie frame, powered build",3,MAKE,15000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-011,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G2,"Welded common bogie frame, trailer build",3,MAKE,9000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-012,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G3,"Wheelset monobloc (RFC 0022, S1002)",12,BID,18000,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-013,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G4,Axle bearing box (SKF / FAG),24,SOURCE,12000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-014,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G5,Primary chevron spring,24,SOURCE,4800,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-015,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G6,Secondary air spring + levelling valve,12,SOURCE,6000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-016,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G7,Secondary damper,12,SOURCE,3000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-017,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G8,Brake disc,12,SOURCE,12000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-018,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G9,Electromagnetic brake caliper,24,BID,12000,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-019,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G10,Park-brake spring assembly,24,SOURCE,2400,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-020,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G11,Centre-pin ring bearing + PTFE slider,6,SOURCE,3000,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-021,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G12,Yaw-restraint link + bushes,12,SOURCE,1800,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-022,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G13,Cable-guide + centre-pin assembly,6,MAKE,3000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-023,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G14,Wheel-tach (quadrature encoder),12,SOURCE,600,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-024,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G15,Axle bearing temp sensor,24,SOURCE,500,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-025,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G16,Brake pad / friction lining kit,12 axle sets,SOURCE,1500,Public catalogue/distributor or commodity quote band; replace with current supplier quote at procurement.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-026,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G17,WSP + brake control harness,6,MAKE,3000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-027,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G18,Motor cradle + torque-link weldment,3 powered bogies,MAKE,6000,Local fabrication estimate band; replace with shop-route quote and labour-rate pack.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
samawah:SAM-RS-L2-036:rs-20-carbody-bogie:MAT-028,samawah:SAM-RS-L2-036:rs-20-carbody-bogie,samawah,SAM-RS-L2-036,line-2 trainset 036,rolling-stock,rs-20-carbody-bogie,rolling-stock,rolling_stock_bom,G19,Flexible gear coupling / torque flange set,6,BID,3000,Tender-only rail component band; exact price requires supplier RFQ and certification scope.,yes,"supplier certificate, serial/lot traceability, receiving inspection",required
