qa_uid,city,asset_id,asset_name,asset_type,line,gate_id,domain,stage,hold_point,evidence_required,release_authority,status
basra:BAS-RS-L7-039:qa-15-first-article-trainset,basra,BAS-RS-L7-039,line-7 trainset 039,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-040:qa-15-first-article-trainset,basra,BAS-RS-L7-040,line-7 trainset 040,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-041:qa-15-first-article-trainset,basra,BAS-RS-L7-041,line-7 trainset 041,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-042:qa-15-first-article-trainset,basra,BAS-RS-L7-042,line-7 trainset 042,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-043:qa-15-first-article-trainset,basra,BAS-RS-L7-043,line-7 trainset 043,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-044:qa-15-first-article-trainset,basra,BAS-RS-L7-044,line-7 trainset 044,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-045:qa-15-first-article-trainset,basra,BAS-RS-L7-045,line-7 trainset 045,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-046:qa-15-first-article-trainset,basra,BAS-RS-L7-046,line-7 trainset 046,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-047:qa-15-first-article-trainset,basra,BAS-RS-L7-047,line-7 trainset 047,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-048:qa-15-first-article-trainset,basra,BAS-RS-L7-048,line-7 trainset 048,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-049:qa-15-first-article-trainset,basra,BAS-RS-L7-049,line-7 trainset 049,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-050:qa-15-first-article-trainset,basra,BAS-RS-L7-050,line-7 trainset 050,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-RS-L7-051:qa-15-first-article-trainset,basra,BAS-RS-L7-051,line-7 trainset 051,rolling-stock,line-7,qa-15-first-article-trainset,rolling-stock,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.","first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",owner acceptance board,planned
basra:BAS-ST-001:qa-20-survey-geotech,basra,BAS-ST-001,line-1-0080-0724-s000000,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
basra:BAS-ST-002:qa-20-survey-geotech,basra,BAS-ST-002,line-1-0288-0818-s005012,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
basra:BAS-ST-003:qa-20-survey-geotech,basra,BAS-ST-003,line-1-0507-0894-s010021,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
basra:BAS-ST-004:qa-20-survey-geotech,basra,BAS-ST-004,حسينيه الامام باب الحوائج,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
basra:BAS-ST-005:qa-20-survey-geotech,basra,BAS-ST-005,line-1-0731-0965-s015090,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
basra:BAS-ST-006:qa-20-survey-geotech,basra,BAS-ST-006,line-1-0786-0977-s016289,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
basra:BAS-ST-007:qa-20-survey-geotech,basra,BAS-ST-007,البدران,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
basra:BAS-ST-008:qa-20-survey-geotech,basra,BAS-ST-008,line-1-1050-1054-s022315,station,line-1,qa-20-survey-geotech,infrastructure,pre-construction,"Survey control, cadastral constraints, buried utilities, flood paths, and geotechnical assumptions accepted before civil construction.","topographic survey, utility scan, borehole/test-pit log, flood/drainage map, ROW constraint register",civil owner engineer,planned
