evidence_id,city,asset_id,asset_name,asset_type,manufacturing_uid,package_id,phase,qa_uid,qa_gate_id,qa_stage,hold_point,required_result,release_authority,evidence_required,blocks_successors,predecessor_uids,material_count,material_sources,acceptance_use
basra:BAS-RS-L6-065:rs-10-material-kit:VERIFY,basra,BAS-RS-L6-065,line-6 trainset 065,rolling-stock,basra:BAS-RS-L6-065:rs-10-material-kit,rs-10-material-kit,rolling-stock,basra:BAS-RS-L6-065:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,basra:BAS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-064:rs-20-carbody-bogie:VERIFY,basra,BAS-RS-L6-064,line-6 trainset 064,rolling-stock,basra:BAS-RS-L6-064:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,basra:BAS-RS-L6-064:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,basra:BAS-RS-L6-064:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-063:rs-30-traction-battery-control:VERIFY,basra,BAS-RS-L6-063,line-6 trainset 063,rolling-stock,basra:BAS-RS-L6-063:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,basra:BAS-RS-L6-063:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,basra:BAS-RS-L6-063:rs-20-carbody-bogie,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-062:rs-40-fitout-static-test:VERIFY,basra,BAS-RS-L6-062,line-6 trainset 062,rolling-stock,basra:BAS-RS-L6-062:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,basra:BAS-RS-L6-062:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,basra:BAS-RS-L6-062:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-061:rs-50-dynamic-commissioning:VERIFY,basra,BAS-RS-L6-061,line-6 trainset 061,rolling-stock,basra:BAS-RS-L6-061:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,basra:BAS-RS-L6-061:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,basra:BAS-RS-L6-061:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-066:rs-10-material-kit:VERIFY,basra,BAS-RS-L6-066,line-6 trainset 066,rolling-stock,basra:BAS-RS-L6-066:rs-10-material-kit,rs-10-material-kit,rolling-stock,basra:BAS-RS-L6-066:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,basra:BAS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-065:rs-20-carbody-bogie:VERIFY,basra,BAS-RS-L6-065,line-6 trainset 065,rolling-stock,basra:BAS-RS-L6-065:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,basra:BAS-RS-L6-065:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,basra:BAS-RS-L6-065:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-064:rs-30-traction-battery-control:VERIFY,basra,BAS-RS-L6-064,line-6 trainset 064,rolling-stock,basra:BAS-RS-L6-064:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,basra:BAS-RS-L6-064:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,basra:BAS-RS-L6-064:rs-20-carbody-bogie,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-063:rs-40-fitout-static-test:VERIFY,basra,BAS-RS-L6-063,line-6 trainset 063,rolling-stock,basra:BAS-RS-L6-063:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,basra:BAS-RS-L6-063:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,basra:BAS-RS-L6-063:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-062:rs-50-dynamic-commissioning:VERIFY,basra,BAS-RS-L6-062,line-6 trainset 062,rolling-stock,basra:BAS-RS-L6-062:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,basra:BAS-RS-L6-062:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,basra:BAS-RS-L6-062:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-067:rs-10-material-kit:VERIFY,basra,BAS-RS-L6-067,line-6 trainset 067,rolling-stock,basra:BAS-RS-L6-067:rs-10-material-kit,rs-10-material-kit,rolling-stock,basra:BAS-RS-L6-067:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,basra:BAS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-066:rs-20-carbody-bogie:VERIFY,basra,BAS-RS-L6-066,line-6 trainset 066,rolling-stock,basra:BAS-RS-L6-066:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,basra:BAS-RS-L6-066:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,basra:BAS-RS-L6-066:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-065:rs-30-traction-battery-control:VERIFY,basra,BAS-RS-L6-065,line-6 trainset 065,rolling-stock,basra:BAS-RS-L6-065:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,basra:BAS-RS-L6-065:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,basra:BAS-RS-L6-065:rs-20-carbody-bogie,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-064:rs-40-fitout-static-test:VERIFY,basra,BAS-RS-L6-064,line-6 trainset 064,rolling-stock,basra:BAS-RS-L6-064:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,basra:BAS-RS-L6-064:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,basra:BAS-RS-L6-064:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-063:rs-50-dynamic-commissioning:VERIFY,basra,BAS-RS-L6-063,line-6 trainset 063,rolling-stock,basra:BAS-RS-L6-063:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,basra:BAS-RS-L6-063:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,basra:BAS-RS-L6-063:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-068:rs-10-material-kit:VERIFY,basra,BAS-RS-L6-068,line-6 trainset 068,rolling-stock,basra:BAS-RS-L6-068:rs-10-material-kit,rs-10-material-kit,rolling-stock,basra:BAS-RS-L6-068:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,basra:BAS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-067:rs-20-carbody-bogie:VERIFY,basra,BAS-RS-L6-067,line-6 trainset 067,rolling-stock,basra:BAS-RS-L6-067:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,basra:BAS-RS-L6-067:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,basra:BAS-RS-L6-067:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-066:rs-30-traction-battery-control:VERIFY,basra,BAS-RS-L6-066,line-6 trainset 066,rolling-stock,basra:BAS-RS-L6-066:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,basra:BAS-RS-L6-066:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,basra:BAS-RS-L6-066:rs-20-carbody-bogie,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-065:rs-40-fitout-static-test:VERIFY,basra,BAS-RS-L6-065,line-6 trainset 065,rolling-stock,basra:BAS-RS-L6-065:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,basra:BAS-RS-L6-065:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,basra:BAS-RS-L6-065:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-064:rs-50-dynamic-commissioning:VERIFY,basra,BAS-RS-L6-064,line-6 trainset 064,rolling-stock,basra:BAS-RS-L6-064:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,basra:BAS-RS-L6-064:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,basra:BAS-RS-L6-064:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-069:rs-10-material-kit:VERIFY,basra,BAS-RS-L6-069,line-6 trainset 069,rolling-stock,basra:BAS-RS-L6-069:rs-10-material-kit,rs-10-material-kit,rolling-stock,basra:BAS-RS-L6-069:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,basra:BAS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-068:rs-20-carbody-bogie:VERIFY,basra,BAS-RS-L6-068,line-6 trainset 068,rolling-stock,basra:BAS-RS-L6-068:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,basra:BAS-RS-L6-068:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,basra:BAS-RS-L6-068:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-067:rs-30-traction-battery-control:VERIFY,basra,BAS-RS-L6-067,line-6 trainset 067,rolling-stock,basra:BAS-RS-L6-067:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,basra:BAS-RS-L6-067:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,basra:BAS-RS-L6-067:rs-20-carbody-bogie,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-066:rs-40-fitout-static-test:VERIFY,basra,BAS-RS-L6-066,line-6 trainset 066,rolling-stock,basra:BAS-RS-L6-066:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,basra:BAS-RS-L6-066:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,basra:BAS-RS-L6-066:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
basra:BAS-RS-L6-065:rs-50-dynamic-commissioning:VERIFY,basra,BAS-RS-L6-065,line-6 trainset 065,rolling-stock,basra:BAS-RS-L6-065:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,basra:BAS-RS-L6-065:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,basra:BAS-RS-L6-065:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
