campaign,geography_type,region,country,city,recipient_id,recipient_role,organization,recipient_name,email,official_url,verification_status,last_verified,source_url,notes
marketing/campaigns/west-asia/Saudi Arabia/Medina/README.md,city,west-asia,Saudi Arabia,Medina,sustainability-office,"Medina climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Medina/README.md,city,west-asia,Saudi Arabia,Medina,municipal-finance,Medina municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Najran/README.md,city,west-asia,Saudi Arabia,Najran,mayor-office,Office of the Mayor or city executive for Najran,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Najran/README.md,city,west-asia,Saudi Arabia,Najran,transport-planning,Najran municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Najran/README.md,city,west-asia,Saudi Arabia,Najran,sustainability-office,"Najran climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Najran/README.md,city,west-asia,Saudi Arabia,Najran,municipal-finance,Najran municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Tabuk/README.md,city,west-asia,Saudi Arabia,Tabuk,mayor-office,Office of the Mayor or city executive for Tabuk,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Tabuk/README.md,city,west-asia,Saudi Arabia,Tabuk,transport-planning,Tabuk municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Tabuk/README.md,city,west-asia,Saudi Arabia,Tabuk,sustainability-office,"Tabuk climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Tabuk/README.md,city,west-asia,Saudi Arabia,Tabuk,municipal-finance,Tabuk municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Taif/README.md,city,west-asia,Saudi Arabia,Taif,mayor-office,Office of the Mayor or city executive for Taif,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Taif/README.md,city,west-asia,Saudi Arabia,Taif,transport-planning,Taif municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Taif/README.md,city,west-asia,Saudi Arabia,Taif,sustainability-office,"Taif climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Saudi Arabia/Taif/README.md,city,west-asia,Saudi Arabia,Taif,municipal-finance,Taif municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Aleppo/README.md,city,west-asia,Syria,Aleppo,mayor-office,Office of the Mayor or city executive for Aleppo,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Aleppo/README.md,city,west-asia,Syria,Aleppo,transport-planning,Aleppo municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Aleppo/README.md,city,west-asia,Syria,Aleppo,sustainability-office,"Aleppo climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Aleppo/README.md,city,west-asia,Syria,Aleppo,municipal-finance,Aleppo municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Damascus/README.md,city,west-asia,Syria,Damascus,mayor-office,Office of the Mayor or city executive for Damascus,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Damascus/README.md,city,west-asia,Syria,Damascus,transport-planning,Damascus municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Damascus/README.md,city,west-asia,Syria,Damascus,sustainability-office,"Damascus climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Damascus/README.md,city,west-asia,Syria,Damascus,municipal-finance,Damascus municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Deir-Ez-Zor/README.md,city,west-asia,Syria,Deir-Ez-Zor,mayor-office,Office of the Mayor or city executive for Deir-Ez-Zor,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Deir-Ez-Zor/README.md,city,west-asia,Syria,Deir-Ez-Zor,transport-planning,Deir-Ez-Zor municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Deir-Ez-Zor/README.md,city,west-asia,Syria,Deir-Ez-Zor,sustainability-office,"Deir-Ez-Zor climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Deir-Ez-Zor/README.md,city,west-asia,Syria,Deir-Ez-Zor,municipal-finance,Deir-Ez-Zor municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Hama/README.md,city,west-asia,Syria,Hama,mayor-office,Office of the Mayor or city executive for Hama,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Hama/README.md,city,west-asia,Syria,Hama,transport-planning,Hama municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Hama/README.md,city,west-asia,Syria,Hama,sustainability-office,"Hama climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Hama/README.md,city,west-asia,Syria,Hama,municipal-finance,Hama municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Homs/README.md,city,west-asia,Syria,Homs,mayor-office,Office of the Mayor or city executive for Homs,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Homs/README.md,city,west-asia,Syria,Homs,transport-planning,Homs municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Homs/README.md,city,west-asia,Syria,Homs,sustainability-office,"Homs climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Homs/README.md,city,west-asia,Syria,Homs,municipal-finance,Homs municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Idlib/README.md,city,west-asia,Syria,Idlib,mayor-office,Office of the Mayor or city executive for Idlib,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Idlib/README.md,city,west-asia,Syria,Idlib,transport-planning,Idlib municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Idlib/README.md,city,west-asia,Syria,Idlib,sustainability-office,"Idlib climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Idlib/README.md,city,west-asia,Syria,Idlib,municipal-finance,Idlib municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Latakia/README.md,city,west-asia,Syria,Latakia,mayor-office,Office of the Mayor or city executive for Latakia,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Latakia/README.md,city,west-asia,Syria,Latakia,transport-planning,Latakia municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Latakia/README.md,city,west-asia,Syria,Latakia,sustainability-office,"Latakia climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Latakia/README.md,city,west-asia,Syria,Latakia,municipal-finance,Latakia municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Raqqa/README.md,city,west-asia,Syria,Raqqa,mayor-office,Office of the Mayor or city executive for Raqqa,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Raqqa/README.md,city,west-asia,Syria,Raqqa,transport-planning,Raqqa municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Raqqa/README.md,city,west-asia,Syria,Raqqa,sustainability-office,"Raqqa climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Raqqa/README.md,city,west-asia,Syria,Raqqa,municipal-finance,Raqqa municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Tartus/README.md,city,west-asia,Syria,Tartus,mayor-office,Office of the Mayor or city executive for Tartus,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Tartus/README.md,city,west-asia,Syria,Tartus,transport-planning,Tartus municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Tartus/README.md,city,west-asia,Syria,Tartus,sustainability-office,"Tartus climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Syria/Tartus/README.md,city,west-asia,Syria,Tartus,municipal-finance,Tartus municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Yemen/Aden/README.md,city,west-asia,Yemen,Aden,mayor-office,Office of the Mayor or city executive for Aden,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/west-asia/Yemen/Aden/README.md,city,west-asia,Yemen,Aden,transport-planning,Aden municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
