qa_uid,city,asset_id,asset_name,asset_type,line,gate_id,domain,stage,hold_point,evidence_required,release_authority,status
samawah:SAM-SW-012:qa-22-trackform-rail,samawah,SAM-SW-012,sw-line-1-0985-0109-s025566-yd-10,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-013:qa-22-trackform-rail,samawah,SAM-SW-013,sw-line-1-0985-0109-s025566-yd-11,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-014:qa-22-trackform-rail,samawah,SAM-SW-014,sw-line-1-0985-0109-s025566-yd-12,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-015:qa-22-trackform-rail,samawah,SAM-SW-015,sw-line-1-0985-0109-s025566-yd-13,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-016:qa-22-trackform-rail,samawah,SAM-SW-016,sw-line-1-0985-0109-s025566-yd-14,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-017:qa-22-trackform-rail,samawah,SAM-SW-017,sw-line-1-0985-0109-s025566-yd-15,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-018:qa-22-trackform-rail,samawah,SAM-SW-018,sw-line-1-0985-0109-s025566-yd-16,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-019:qa-22-trackform-rail,samawah,SAM-SW-019,sw-line-1-0985-0109-s025566-yd-17,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-020:qa-22-trackform-rail,samawah,SAM-SW-020,sw-line-1-0985-0109-s025566-yd-18,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-021:qa-22-trackform-rail,samawah,SAM-SW-021,sw-line-1-0985-0109-s025566-yd-19,switch,line-1,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-022:qa-22-trackform-rail,samawah,SAM-SW-022,sw-line-2-0275-0378-s000000-tb,switch,line-2,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-023:qa-22-trackform-rail,samawah,SAM-SW-023,sw-line-2-0700-0586-s012836-tb,switch,line-2,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-024:qa-22-trackform-rail,samawah,SAM-SW-024,sw-line-3-0484-0261-s000000-tb,switch,line-3,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-SW-025:qa-22-trackform-rail,samawah,SAM-SW-025,sw-line-3-0459-0690-s011999-tb,switch,line-3,qa-22-trackform-rail,infrastructure,track installation,"Track geometry, rail welds, fasteners, switch detection, and crossing protection accepted before energized testing.","track geometry run, weld NDT, fastener torque log, turnout detection test, crossing functional test",track acceptance engineer,planned
samawah:SAM-STR-001:qa-23-structures,samawah,SAM-STR-001,elevated interchange group 0,structure,line-3,qa-23-structures,infrastructure,structures,"Structural QA, bearing installation, drainage, access, and fall-protection checks accepted before track loading.","concrete/rebar records, bearing survey, load/test certificate where required, expansion-joint record, walkway inspection",structures engineer,planned
samawah:SAM-ST-001:qa-24-stations-depots-plant,samawah,SAM-ST-001,الشنابرة,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-002:qa-24-stations-depots-plant,samawah,SAM-ST-002,جامعة ساوة,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-003:qa-24-stations-depots-plant,samawah,SAM-ST-003,ام الهوش,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-004:qa-24-stations-depots-plant,samawah,SAM-ST-004,كلية التربية الاساسية,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-005:qa-24-stations-depots-plant,samawah,SAM-ST-005,line-1-0371-0479-s006059,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-006:qa-24-stations-depots-plant,samawah,SAM-ST-006,بساتين محمد علي,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-007:qa-24-stations-depots-plant,samawah,SAM-ST-007,line-1-0493-0475-s009151,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-008:qa-24-stations-depots-plant,samawah,SAM-ST-008,عادل البنجرجي شارع الاسكان,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-009:qa-24-stations-depots-plant,samawah,SAM-ST-009,حي 270 دار,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-010:qa-24-stations-depots-plant,samawah,SAM-ST-010,حي الاساتذة,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
samawah:SAM-ST-011:qa-24-stations-depots-plant,samawah,SAM-ST-011,ال معالي خلف السكة,station,line-1,qa-24-stations-depots-plant,infrastructure,building works,"Platforms, canopy PV, passenger circulation, depot pits, workshop tools, fire/life safety, and accessibility accepted before public opening.","platform gauge survey, canopy inspection, fire/life-safety signoff, accessibility audit, tool calibration, depot bay test",stations/depot acceptance board,planned
