task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
mosul:MOS-WPT-L4-006:systems-daily,mosul,MOS-WPT-L4-006,line-4 waypoint 006,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-007:systems-daily,mosul,MOS-WPT-L4-007,line-4 waypoint 007,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-008:systems-daily,mosul,MOS-WPT-L4-008,line-4 waypoint 008,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-009:systems-daily,mosul,MOS-WPT-L4-009,line-4 waypoint 009,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-010:systems-daily,mosul,MOS-WPT-L4-010,line-4 waypoint 010,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-011:systems-daily,mosul,MOS-WPT-L4-011,line-4 waypoint 011,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-012:systems-daily,mosul,MOS-WPT-L4-012,line-4 waypoint 012,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-013:systems-daily,mosul,MOS-WPT-L4-013,line-4 waypoint 013,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L4-014:systems-daily,mosul,MOS-WPT-L4-014,line-4 waypoint 014,waypoint,line-4,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-001:systems-daily,mosul,MOS-WPT-L5-001,line-5 waypoint 001,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-002:systems-daily,mosul,MOS-WPT-L5-002,line-5 waypoint 002,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-003:systems-daily,mosul,MOS-WPT-L5-003,line-5 waypoint 003,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-004:systems-daily,mosul,MOS-WPT-L5-004,line-5 waypoint 004,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-005:systems-daily,mosul,MOS-WPT-L5-005,line-5 waypoint 005,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-006:systems-daily,mosul,MOS-WPT-L5-006,line-5 waypoint 006,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-007:systems-daily,mosul,MOS-WPT-L5-007,line-5 waypoint 007,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-008:systems-daily,mosul,MOS-WPT-L5-008,line-5 waypoint 008,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-009:systems-daily,mosul,MOS-WPT-L5-009,line-5 waypoint 009,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-010:systems-daily,mosul,MOS-WPT-L5-010,line-5 waypoint 010,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-011:systems-daily,mosul,MOS-WPT-L5-011,line-5 waypoint 011,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-012:systems-daily,mosul,MOS-WPT-L5-012,line-5 waypoint 012,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-013:systems-daily,mosul,MOS-WPT-L5-013,line-5 waypoint 013,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L5-014:systems-daily,mosul,MOS-WPT-L5-014,line-5 waypoint 014,waypoint,line-5,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-001:systems-daily,mosul,MOS-WPT-L6-001,line-6 waypoint 001,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-002:systems-daily,mosul,MOS-WPT-L6-002,line-6 waypoint 002,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-003:systems-daily,mosul,MOS-WPT-L6-003,line-6 waypoint 003,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-004:systems-daily,mosul,MOS-WPT-L6-004,line-6 waypoint 004,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-005:systems-daily,mosul,MOS-WPT-L6-005,line-6 waypoint 005,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-006:systems-daily,mosul,MOS-WPT-L6-006,line-6 waypoint 006,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-007:systems-daily,mosul,MOS-WPT-L6-007,line-6 waypoint 007,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-008:systems-daily,mosul,MOS-WPT-L6-008,line-6 waypoint 008,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-009:systems-daily,mosul,MOS-WPT-L6-009,line-6 waypoint 009,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-010:systems-daily,mosul,MOS-WPT-L6-010,line-6 waypoint 010,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-011:systems-daily,mosul,MOS-WPT-L6-011,line-6 waypoint 011,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-012:systems-daily,mosul,MOS-WPT-L6-012,line-6 waypoint 012,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-013:systems-daily,mosul,MOS-WPT-L6-013,line-6 waypoint 013,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-014:systems-daily,mosul,MOS-WPT-L6-014,line-6 waypoint 014,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-015:systems-daily,mosul,MOS-WPT-L6-015,line-6 waypoint 015,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
mosul:MOS-WPT-L6-016:systems-daily,mosul,MOS-WPT-L6-016,line-6 waypoint 016,waypoint,line-6,systems-daily,daily remote,calendar / telemetry,"health dashboard, radio coverage alarms, time sync, message-authentication failures, CCTV/fare/PIS fault queue",daily systems health report,systems operations,opening_date + 1 day,scheduled,condition-sensitive
